2.602
5.943
14.893
19.089
22.72
30.431
46.839
55.263
73.309
88.548
129.294
124.498
145.785
169.87
188.599
218.65
249.879
277.332
329.175
343.768
377.222
420.19
447.622
478.196
537.888
579.754
615.141
665.741
716.106
756.755
817.896
856.719
930.403
991.744
1048.42
1089.89
1172.43
1236.63
1302.19
1360.45
1409.73
1513.49
1602.95
1662.67
1771.49
1824.81
1899.39
1990.85
2073.55
2161.17
2219.17
2332.37
2404.62
2484.39
2596.93
2718.88
2819.15
2903.18
2987
3136.61
3205.2
3325.86
3438.61
3538.82
3663.16
3788.79
3856.43
4012.75
4186.73
4266.68
4398.53
4500.67
4631.37
4696.71
4887.32
4986.46
5182.98
5251.67
5377.45
5608.25
5755.58
5804.69
5988.66
6085.76
6241.81
6450.7
6601.87
6719.84
6885.96
7539.85
8480.43
7753.09
7624.15
7956.66
7847.2
8067.62
9363.31
8976.91
10099.1
9567.66
